,GLA,REIT,city,free_GLA,last_renovation,ownership,pct_lease,property_name,renovation_year,rent_per_sq,state,tenants,year_acquired,year_built,year_built_or_acquired,zipcode
0,105000.0,FRIT,San Francisco,,,,81.0,150 Post Street,,44.41,CA,"['Shreve & Co.', nan]",1997.0,1965.0,,94108
1,69000.0,FRIT,Pasadena,,,,100.0,Colorado Blvd,,44.18,CA,"['Pottery Barn', 'Banana Republic']",1996.0,1988.0,,91103
2,241000.0,FRIT,San Ramon,,,,91.0,Crow Canyon Commons,,27.37,CA,"['Sprouts', 'Rite Aid', 'Orchard Supply Hardware']",2005.0,2006.0,,94583
3,439000.0,FRIT,Emeryville & Oakland,,,,100.0,East Bay Bridge,,18.17,CA,"['Home Depot', 'Michaels', 'Pak-N-Save', 'Target', 'Nordstrom Rack', 'Ashley Furniture', 'Ulta']",2012.0,2012.0,,94608
4,298000.0,FRIT,Escondido,,,,98.0,Escondido Promenade,,24.59,CA,"['TJ Maxx', 'Toys R Us', ""Dick's Sporting Goods"", 'Ross Dress For Less']",1996.0,1987.0,,92029
5,23000.0,FRIT,Hermosa Beach,,,,100.0,Hermosa Avenue,,42.27,CA,"[nan, nan]",1997.0,1922.0,,90254
6,180000.0,FRIT,Hollywood,,,,91.0,Hollywood Blvd,,33.98,CA,"['Marshalls', 'La La Land', 'DSW', 'L.A. Fitness']",1999.0,1991.0,,90028
7,79000.0,FRIT,Los Gatos,,,,100.0,Kings Court,,32.03,CA,"[""Lunardi's Supermarket"", 'CVS']",1998.0,1960.0,,95032
8,98000.0,FRIT,Los Gatos,,,,99.0,Old Town Center,,41.51,CA,"['Gap', 'Banana Republic', 'Anthropologie']",1997.0,1998.0,,95030
9,494000.0,FRIT,El Segundo,,,,96.0,Plaza El Segundo / The Point,,43.26,CA,"['H&M', 'Anthropologie', 'Best Buy', 'HomeGoods', 'Whole Foods', ""Dick's Sporting Goods"", 'Container Store']",2011.0,2016.0,,90245
10,376000.0,FRIT,Mountain View,,,,95.0,San Antonio Center,,13.36,CA,"[""Kohl's"", 'Walmart', ""Trader Joe's"", '24 Hour Fitness', 'Jo-Ann Stores']",2015.0,1997.0,,94040
11,888000.0,FRIT,San Jose,,,,99.0,Santana Row,,49.81,CA,"['H&M', 'Crate & Barrel', 'Container Store', 'Best Buy', 'CineArts Theatre', 'Hotel Valencia', 'Splunk, Inc.']",1997.0,2016.0,,95128
12,209000.0,FRIT,Santa Monica,,,,94.0,Third Street Promenade,,76.01,CA,"['Abercrombie & Fitch', 'J. Crew', 'Old Navy', 'Banana Republic']",2000.0,2000.0,,90401
13,638000.0,FRIT,San Jose,,,,96.0,Westgate Center,,17.96,CA,"['Nike Factory', 'Target', 'Walmart Neighborhood Market', 'Burlington Coat Factory', 'Ross Dress For Less', 'Michaels', 'Nordstrom Rack', 'J. Crew', 'Gap Factory Store']",2004.0,1966.0,,95129
14,266000.0,FRIT,Bristol,,,,94.0,Bristol Plaza,,13.36,CT,"['Stop & Shop', 'TJ Maxx']",1995.0,1959.0,,06010
15,95000.0,FRIT,Darien,,,,97.0,Darien,,28.42,CT,"['Stop & Shop', 'Equinox']",2013.0,2009.0,,06820
16,36000.0,FRIT,Greenwich Avenue,,,,100.0,Greenwich Avenue,,70.15,CT,"['Saks Fifth Avenue', nan]",1995.0,1968.0,,06830
17,119000.0,FRIT,Washington,,,,100.0,Friendship Center,,29.01,DC,"['Marshalls', 'DSW', ""Maggiano's"", 'Nordstrom Rack']",2001.0,1998.0,,20015
18,49000.0,FRIT,Washington,,,,86.0,Sam's Park & Shop,,45.16,DC,"['Petco', nan]",1995.0,1930.0,,20008
19,222000.0,FRIT,Coconut Grove,,,,78.0,CocoWalk,,36.24,FL,"['Cinepolis Theaters', 'Gap', 'Youfit Health Club']",2016.0,1973.0,,33133
20,196000.0,FRIT,Boca Raton,,,,91.0,Del Mar Village,,16.11,FL,"['Winn Dixie', 'CVS']",2014.0,2007.0,,33433
21,523000.0,FRIT,South Miami,,,,84.0,The Shops at Sunset Place,,21.43,FL,"['AMC Theaters', 'L.A. Fitness', 'Barnes & Noble', 'GameTime', 'Restoration Hardware Outlet']",2015.0,1999.0,,33143
22,414000.0,FRIT,Davie,,,,99.0,Tower Shops,,21.8,FL,"['Ulta', 'Best Buy', 'DSW', 'Old Navy', 'Ross Dress for Less', 'TJ Maxx', ""Trader Joe's""]",2014.0,1989.0,,33324
23,168000.0,FRIT,Highland Park,,,,88.0,Crossroads,,22.14,IL,"[""Binny's"", 'Guitar Center', 'L.A. Fitness']",1993.0,1959.0,,60035
24,316000.0,FRIT,Downers Grove,,,,99.0,Finley Square,,12.67,IL,"['Bed, Bath & Beyond', 'Petsmart', 'Buy Buy Baby', 'Michaels']",1995.0,1974.0,,60515
25,140000.0,FRIT,Western Springs,,,,98.0,Garden Market,,12.85,IL,"[""Mariano's Fresh Market"", 'Walgreens']",1994.0,1958.0,,60558
26,129000.0,FRIT,Lake Zurich,,,,85.0,North Lake Commons,,11.55,IL,"['Jewel Osco', nan]",1994.0,1989.0,,60047
27,534000.0,FRIT,Bethesda,,,,95.0,Bethesda Row,,49.2,MD,"['Apple Computer', 'Barnes & Noble', 'Equinox', 'Giant Food', 'Landmark Theather']",2010.0,2008.0,,20814
28,325000.0,FRIT,Rockville,,,,97.0,Congressional Plaza,,40.09,MD,"['Buy Buy Baby', 'Last Call Studio by Neiman Marcus', 'Container Store', 'The Fresh Market', 'Saks Fifth Avenue Off 5th', 'Ulta']",1965.0,1965.0,,20852
29,35000.0,FRIT,Rockville,,,,66.0,Courthouse Center,,23.31,MD,"[nan, nan]",1997.0,1975.0,,20852
30,248000.0,FRIT,Rockville,,,,99.0,Federal Plaza,,35.3,MD,"['Micro Center', 'Ross Dress For Less', 'TJ Maxx', ""Trader Joe's""]",1989.0,1970.0,,20852
31,265000.0,FRIT,Bowie,,,,90.0,Free State Shopping Center,,18.51,MD,"['Giant Food', 'TJ Maxx', 'Ross Dress For Less', 'Office Depot']",2007.0,1970.0,,20715
32,207000.0,FRIT,Gaithersburg,,,,94.0,Gaithersburg Square,,27.51,MD,"['Bed, Bath & Beyond', 'Ross Dress For Less', 'Ashley Furniture', 'HomeStore']",1993.0,1966.0,,20878
33,243000.0,FRIT,Glen Burnie,,,,100.0,Governor Plaza,,19.56,MD,"['Aldi', ""Dick's Sporting Goods""]",1985.0,1963.0,,21961
34,389000.0,FRIT,Laurel,,,,86.0,Laurel,,21.71,MD,"['L.A. Fitness', 'Giant Food', 'Marshalls']",1986.0,1956.0,,20707
35,364000.0,FRIT,Rockville,,,,92.0,Montrose Crossing,,25.74,MD,"['A.C. Moore', 'Giant Food', 'Barnes & Noble', 'Marshalls', 'Value City Furniture']",2013.0,2011.0,,20852
36,395000.0,FRIT,Baltimore,,,,100.0,Perring Plaza,,14.44,MD,"['Micro Center', 'Burlington Coat Factory', 'Home Depot', 'Shoppers Food Warehouse', 'Jo-Ann Stores']",1985.0,1963.0,,21134
37,251000.0,FRIT,North Bethesda,,,,100.0,Pike & Rose,,43.63,MD,"['iPic Theater', 'Gap/Gap Kids', 'Sport & Health', 'Nike', 'Bank of America']",2012.0,2014.0,,20852
38,105000.0,FRIT,Silver Spring,,,,91.0,Plaza Del Mercado,,30.91,MD,"['CVS', 'Aldi']",2004.0,1969.0,,20906
39,267000.0,FRIT,Gaithersburg,,,,95.0,Quince Orchard,,23.37,MD,"['Aldi', 'HomeGoods', 'L.A. Fitness', 'Staples']",1993.0,1975.0,,20877
40,187000.0,FRIT,Rockville,,,,92.0,Rockville Town Square,,27.46,MD,"['CVS', ""Gold's Gym""]",2007.0,2007.0,,20852
41,311000.0,FRIT,Baltimore,,,,99.0,THE AVENUE at White Marsh,,24.27,MD,"['AMC Loews', 'Old Navy', 'Barnes & Noble', 'A.C. Moore', 'Ulta']",2007.0,1997.0,,21236
42,32000.0,FRIT,Baltimore,,,,96.0,The Shoppes at Nottingham Square,,49.25,MD,"[nan, nan]",2007.0,2006.0,,21236
43,73000.0,FRIT,Baltimore,,,,97.0,White Marsh Other,,31.49,MD,"[nan, nan]",2007.0,1985.0,,21236
44,80000.0,FRIT,Baltimore,,,,96.0,White Marsh Plaza,,22.06,MD,"['Giant Food', nan]",2007.0,1987.0,,21236
45,83000.0,FRIT,Bethesda,,,,98.0,Wildwood,,97.3,MD,"['CVS', ""Balducci's""]",1969.0,1958.0,,20814
46,761000.0,FRIT,Somerville,,,,94.0,Assembly Row/Assembly Square Marketplace,,23.45,MA,"['AMC Theaters', 'LEGOLAND Discovery Center', 'Saks Fifth Avenue Off 5th', 'Nike Factory', 'J. Crew', 'Legal on the Mystic', 'Bed, Bath & Beyond', 'TJ Maxx']",2013.0,2014.0,,02145
47,123000.0,FRIT,North Reading,,,,92.0,Atlantic Plaza,,16.25,MA,"['Stop & Shop', nan]",2004.0,1960.0,,01864
48,116000.0,FRIT,Bridgewater,,,,98.0,Campus Plaza,,15.26,MA,"['Roche Brothers', 'Burlington Coat Factory']",2004.0,1970.0,,02324
49,222000.0,FRIT,Chelsea,,,,100.0,Chelsea Commons,,12.01,MA,"['Sav-A-Lot', 'Home Depot', 'Planet Fitness']",2008.0,2008.0,,02150
50,241000.0,FRIT,Dedham,,,,94.0,Dedham Plaza,,16.5,MA,"['Star Market', nan]",2016.0,1959.0,,02026
51,223000.0,FRIT,Wellesley,,,,95.0,Linden Square,,47.15,MA,"['Roche Brothers', 'Supermarket', 'CVS']",2006.0,2008.0,,02481
52,48000.0,FRIT,North Dartmouth,,,,100.0,North Dartmouth,,15.31,MA,"['Stop & Shop', nan]",2006.0,2004.0,,02747
53,149000.0,FRIT,Norwell,,,,100.0,Queen Anne Plaza,,17.72,MA,"['HomeGoods', 'TJ Maxx', 'Big Y Foods']",1994.0,1967.0,,02061
54,169000.0,FRIT,Saugus,,,,100.0,Saugus Plaza,,12.22,MA,"['Super Stop & Shop', 'Kmart']",1996.0,1976.0,,01906
55,217000.0,FRIT,Roseville,,,,100.0,Gratiot Plaza,,12.04,MI,"['Bed, Bath & Beyond', 'Best Buy', 'Kroger', 'DSW']",1973.0,1964.0,,48066
56,422000.0,FRIT,Brick Township,,,,68.0,Brick Plaza,,20.13,NJ,"['Barnes & Noble', 'AMC Lowes', 'Ulta']",1989.0,1958.0,,08723
57,98000.0,FRIT,Sea Grit,,,,100.0,Brook 35,,35.25,NJ,"['Ann Taylor', 'Banana Republic', 'Coach', 'Williams-Sonoma']",2014.0,2004.0,,08750
58,268000.0,FRIT,Cherry Hill,,,,97.0,Ellisburg,,15.81,NJ,"['Whole Foods', 'Buy Buy Baby', 'Stein Mart']",1992.0,1959.0,,08034
59,530000.0,FRIT,Lawrenceville,,,,98.0,Mercer Mall,,24.25,NJ,"['Raymour & Flanigan', 'Bed, Bath & Beyond', 'DSW', 'TJ Maxx', 'Shop Rite', 'Nordstrom Rack', 'REI']",2003.0,1975.0,,08648
60,192000.0,FRIT,Shrewsbury,,,,100.0,The Grove at Shrewsbury,,44.77,NJ,"['Lululemon', 'Brooks Brothers', 'Anthropologie', 'Pottery Barn', 'J. Crew', 'Banana Republic', 'Williams-Sonoma']",2014.0,2007.0,,07702
61,211000.0,FRIT,Parsippany-Troy,,,,67.0,Troy,,28.57,NJ,"['L.A. Fitness', nan]",1980.0,1966.0,,07054
62,404000.0,FRIT,Queens,,,,99.0,Fresh Meadows,,31.81,NY,"['Island of Gold', ""Modell's"", 'AMC Loews', ""Kohl's"", 'Michaels']",1997.0,1949.0,,11365
63,106000.0,FRIT,Greenlawn,,,,94.0,Greenlawn Plaza,,17.63,NY,"['Greenlawn Farms', 'Tuesday Morning']",2006.0,2004.0,,11743
64,134000.0,FRIT,Hauppauge,,,,100.0,Hauppauge,,28.8,NY,"['Shop Rite', 'A.C. Moore']",1998.0,1963.0,,11788
65,279000.0,FRIT,Huntington,,,,99.0,Huntington,,25.74,NY,"['Nordstrom Rack', 'Bed, Bath & Beyond', 'Buy Buy Baby', 'Michaels', 'Ulta']",2015.0,1962.0,,11746
66,74000.0,FRIT,East Northport,,,,93.0,Huntington Square,,27.69,NY,"['Barnes & Noble', nan]",2010.0,2007.0,,11731
67,251000.0,FRIT,Huntington,,,,95.0,Melville Mall,,26.58,NY,"[""Dick's Sporting Goods"", 'Marshalls', ""Macy's Backstage"", 'Field & Stream']",2006.0,1974.0,,11747
68,153000.0,FRIT,Chapel Hill,,,,94.0,Eastgate Crossing,,24.25,NC,"['Stein Mart', ""Trader Joe's"", 'Ulta']",1986.0,1963.0,,27514
69,265000.0,FRIT,Philadelphia,,,,93.0,Andorra,,15.55,PA,"['Acme Markets', ""Kohl's"", 'Staples', 'L.A. Fitness']",1988.0,1953.0,,19128
70,295000.0,FRIT,Bala Cynwyd,,,,100.0,Bala Cynwyd,,24.47,PA,"['Acme Markets', 'Lord & Taylor', 'Michaels', 'L.A. Fitness']",1993.0,1955.0,,19004
71,156000.0,FRIT,Flourtown,,,,98.0,Flourtown,,21.57,PA,"['Giant Food', 'Movie Tavern']",1980.0,1957.0,,19031
72,127000.0,FRIT,Lancaster,,,,98.0,Lancaster,,17.82,PA,"['Giant Food', 'Michaels']",1980.0,1958.0,,17601
73,219000.0,FRIT,Levittown,,,,98.0,Langhorne Square,,16.79,PA,"['Marshalls', ""Redner's Warehouse Market""]",1985.0,1966.0,,19056
74,364000.0,FRIT,Broomall,,,,96.0,Lawrence Park,,20.58,PA,"['Acme Markets', 'TJ Maxx', 'HomeGoods', 'Brightwood Career Institute']",1980.0,1972.0,,19008
75,288000.0,FRIT,Philadelphia,,,,87.0,Northeast,,12.57,PA,"['Burlington Coat Factory', 'Home Gallery', 'Marshalls']",1983.0,1959.0,,19114
76,124000.0,FRIT,New Britain,,,,89.0,Town Center of New Britain,,9.86,PA,"['Giant Food', 'Rite Aid']",2006.0,1969.0,,18901
77,211000.0,FRIT,Willow Grove,,,,96.0,Willow Grove,,19.09,PA,"['Home Goods', 'Marshalls', 'Barnes & Noble']",1984.0,1953.0,,19090
78,251000.0,FRIT,Wynnewood,,,,100.0,Wynnewood,,27.48,PA,"['DSW', 'Bed, Bath & Beyond', 'Giant Food', 'Old Navy']",1996.0,1948.0,,19096
79,169000.0,FRIT,Charlottesville,,,,97.0,29th Place,,17.8,VA,"['HomeGoods', 'DSW', 'Stein Mart', 'Staples']",2007.0,2001.0,,22091
80,115000.0,FRIT,Falls Church,,,,90.0,Barcoft Plaza,,24.52,VA,"['Harris Teeter', 'Bank of America']",2016.0,2000.0,,22041
81,498000.0,FRIT,Charlottesville,,,,98.0,Barracks Road,,26.36,VA,"['Anthropologie', 'Bed, Bath & Beyond', 'Harris Teeter', 'Kroger', 'Barnes & Noble', 'Old Navy', 'Michaels', 'Ulta', 'Nike']",1985.0,1958.0,,22905
82,144000.0,FRIT,Falls Church,,,,97.0,Falls Plaza,,34.88,VA,"['Giant Food', 'CVS', 'Staples']",1972.0,1962.0,,22046
83,260000.0,FRIT,Fairfax,,,,91.0,Graham Park Plaza,,27.24,VA,"['Stein Mart', 'Giant Food', 'L.A. Fitness']",1983.0,1971.0,,22042
84,73000.0,FRIT,Falls Church,,,,98.0,Idylwood Plaza,,46.61,VA,"['Whole Foods', nan]",1994.0,1991.0,,22030
85,236000.0,FRIT,Leesburg,,,,92.0,Leesburg Plaza,,23.09,VA,"['Giant Food', 'Pier 1 Imports', 'Office Depot', 'Petsmart']",1998.0,1967.0,,20176
86,569000.0,FRIT,Alexandria,,,,97.0,Mount Vernon Plaza,,17.76,VA,"['Shoppers Food Warehouse', 'Bed, Bath & Beyond', 'Michaels', 'Home Depot', 'TJ Maxx', ""Gold's Gym"", 'Staples', 'DSW']",2006.0,2001.0,,22306
87,92000.0,FRIT,Springfield,,,,100.0,Old Keene Mill,,38.98,VA,"['Whole Foods', 'Walgreens']",1976.0,1968.0,,22152
88,227000.0,FRIT,Fairfax,,,,98.0,Pan Am,,24.87,VA,"['Michaels', 'Micro Center', 'Safeway']",1993.0,1979.0,,22031
89,299000.0,FRIT,Arlington,,,,83.0,Pentagon Row,,39.25,VA,"['Harris Teeter', 'Bed, Bath & Beyond', 'DSW', 'TJ Maxx']",2010.0,2002.0,,22202
90,164000.0,FRIT,Vienna,,,,100.0,Pike 7 Plaza,,45.06,VA,"['DSW', 'Staples', 'TJ Maxx']",2015.0,1968.0,,22180
91,112000.0,FRIT,Springfield,,,,88.0,Tower Shopping Center,,24.87,VA,"['Talbots', 'L.A. Mart', 'Total Wine & More']",1998.0,1960.0,,22150
92,49000.0,FRIT,Falls Church,,,,95.0,Tyson's Station,,44.63,VA,"[""Trader Joe's"", nan]",1978.0,1954.0,,22043
93,266000.0,FRIT,Arlington,,,,89.0,Village at Shirlington,,37.59,VA,"['AMC Loews', 'Carlyle Grand Caf', 'Harris Teeter']",1995.0,2009.0,,22206
94,462000.0,FRIT,Richmond,,,,92.0,Willow Lawn,,18.64,VA,"['Kroger', 'Old Navy', 'Ross Dress For Less', 'Staples', 'DSW']",1983.0,1957.0,,23230
95,585707.0,SGP,Auburn,,,56.4,100.0,Auburn Mall,,,MA,"[""Macy's, Sears, (8)""]",1999,,,
96,2087694.0,SGP,Miami Beach (Miami),,,33.3,98.9,Aventura Mall,,,FL,"[""Bloomingdale's, Macy's (9), JCPenney,"", 'Sears, Nordstrom, Equinox Fitness Clubs,', 'AMC Theatres']",,1983,,
97,1112428.0,SGP,Jacksonville,,,25,96.5,"Avenues, The",,,FL,"[""Belk, Dillard's, JCPenney, Sears, Forever"", 21]",,1990,,
98,1429503.0,SGP,Austin,,,100,98.3,Barton Creek Square,,,TX,"[""Nordstrom, Macy's, Dillard's (9), JCPenney,"", 'Sears, AMC Theatre']",,1981,,
99,1201327.0,SGP,Springfield,,,100,95.0,Battlefield Mall,,,MO,"[""Macy's, Dillard's (9), JCPenney, Sears""]",,1970,,
100,711918.0,SGP,Green Bay,,,100,92.2,Bay Park Square,,,WI,"[""Younkers (9), Kohl's, ShopKo, Marcus Cinema"", 16]",,1980,,
101,1319447.0,SGP,Brea (Los Angeles),,,100,96.1,Brea Mall,,,CA,"[""Nordstrom, Macy's (9), JCPenney, Sears""]",1998,,,
102,980224.0,SGP,Ann Arbor,,,50,98.7,Briarwood Mall,,,MI,"[""Macy's, JCPenney, Sears, Von Maur""]",2007,,,
103,476015.0,SGP,Miami,,,25,68.3,Brickell City Centre,,,FL,"['Saks Fifth Avenue, Cinemex (6)']",,2016,,
104,628796.0,SGP,Tyler,,,100,97.2,Broadway Square,,,TX,"[""Dillard's, JCPenney, Sears""]",1994,,,
105,1313125.0,SGP,Burlington (Boston),,,100,97.2,Burlington Mall,,,MA,"[""Macy's, Lord & Taylor, Sears, Nordstrom,"", 'Crate & Barrel, Primark, Arhaus Furniture']",1998,,,
106,728380.0,SGP,Hyannis,,,56.4,93.0,Cape Cod Mall,,,MA,"[""Macy's (9), Sears, Best Buy, Marshalls,"", 'Barnes & Noble, Regal Cinema']",1999,,,
107,1381812.0,SGP,Indianapolis,,,100,96.8,Castleton Square,,,IN,"[""Macy's, Von Maur, JCPenney, Sears, Dick's"", 'Sporting Goods, AMC Theatres']",,1972,,
108,1245292.0,SGP,El Paso,,,100,99.8,Cielo Vista Mall,,,TX,"[""Macy's, Dillard's (9), JCPenney, Sears,"", 'Cinemark Theatres']",,1974,,
109,1205363.0,SGP,Estero,,,50,94.2,Coconut Point,,,FL,"[""Dillard's, Barnes & Noble, Bed Bath & Beyond,"", 'Best Buy, DSW, Office Max, PetsMart, Ross,', 'Cost Plus World Market, T.J. Maxx, Hollywood', ""Theatres, Super Target, Michael's, (8)""]",,2006,,
110,822133.0,SGP,Santa Rosa,,,50,67.8,Coddingtown Mall,,,CA,"[""Macy's, JCPenney, Whole Foods, Target,"", ""Nordstrom Rack, Dick's Sporting Goods,"", 'Crunch Fitness (6)']",2005,,,
111,537064.0,SGP,Bloomington,,,100,95.8,College Mall,,,IN,"[""Macy's, Target, Dick's Sporting Goods,"", 'Bed Bath & Beyond, 365 by Whole Foods (6),', 'Ulta (6)']",,1965,,
112,795305.0,SGP,Kennewick,,,100,96.2,Columbia Center,,,WA,"[""Macy's (9), JCPenney, Sears, Barnes & Noble,"", 'Regal Cinema, DSW, Home Goods']",1987,,,
113,1255797.0,SGP,Boston,,,94.4,85.5,Copley Place,,,MA,"['Neiman Marcus, Barneys New York']",2002,,,
114,943891.0,SGP,Coral Springs (Miami),,,97.2,96.9,Coral Square,,,FL,"[""Macy's (9), JCPenney, Sears, Kohl's""]",,1984,,
115,928709.0,SGP,Pensacola,,,100,99.7,Cordova Mall,,,FL,"[""Dillard's, Belk, Best Buy, Bed Bath & Beyond,"", ""Cost Plus World Market, Ross, Dick's Sporting"", 'Goods']",1998,,,
116,782786.0,SGP,Waterford,,,78.2,86.1,Crystal Mall,,,CT,"[""Macy's, JCPenney, Sears, Bed Bath & Beyond,"", 'Christmas Tree Shops']",1998,,,
117,1498485.0,SGP,Miami,,,50,99.3,Dadeland Mall,,,FL,"[""Saks Fifth Avenue, Nordstrom, Macy's (9),"", 'JCPenney']",1997,,,
118,2371068.0,SGP,Torrance (Los Angeles),,,50,93.8,Del Amo Fashion Center,,,CA,"[""Nordstrom, Macy's (9), JCPenney, Sears,"", 'Marshalls (11), Barnes & Noble, JoAnn Fabrics,', 'Crate & Barrel, L.A. Fitness, AMC Theatres,', ""Dick's Sporting Goods (6), Dave & Buster's"", '(6), (8)']",2007,,,
119,1234352.0,SGP,Austin,,,100,97.3,"Domain, The",,,TX,"[""Neiman Marcus, Macy's, Dillard's, Dick's"", 'Sporting Goods, iPic Theaters, Arhaus', 'Furniture, Punch Bowl Social']",,2006,,
120,928194.0,SGP,Dover,,,68.1,91.5,Dover Mall,,,DE,"[""Macy's, JCPenney, Boscov's, Sears, Carmike"", ""Cinemas, Dick's Sporting Goods""]",2007,,,
121,1022435.0,SGP,"North Attleboro (Providence, RI)",,,56.4,88.3,Emerald Square,,,MA,"[""Macy's (9), JCPenney, Sears""]",1999,,,
122,1125718.0,SGP,Sioux Falls,,,100,96.1,Empire Mall,,,SD,"[""Macy's, Younkers, JCPenney, Sears, Gordmans,"", ""Hy-Vee, Dick's Sporting Goods""]",1998,,,
123,838459.0,SGP,Miami,,,50,95.8,"Falls, The",,,FL,"[""Bloomingdale's, Macy's, Regal Cinema,"", 'The Fresh Market']",2007,,,
124,1038547.0,SGP,"Arlington (Washington, DC)",,,42.5,97.0,"Fashion Centre at Pentagon City, The",,,VA,"[""Nordstrom, Macy's""]",,1989,,
125,710587.0,SGP,Indianapolis,,,100,95.1,"Fashion Mall at Keystone, The",,,IN,"['Saks Fifth Avenue, Crate & Barrel, Nordstrom,', 'Keystone Art Cinema']",1997,,,
126,1720533.0,SGP,San Diego,,,50,97.7,Fashion Valley,,,CA,"[""Forever 21, Neiman Marcus, Bloomingdale's,"", ""Nordstrom, Macy's, JCPenney, AMC Theatres,"", 'The Container Store']",2001,,,
127,998347.0,SGP,Garland (Dallas),,,100,97.4,Firewheel Town Center,,,TX,"[""Dillard's, Macy's, Barnes & Noble, DSW,"", ""Cost Plus World Market, AMC Theatres, Dick's"", ""Sporting Goods, Ethan Allen, Toys 'R Us/Babies"", ""'R Us""]",,2005,,
128,1699571.0,SGP,Orlando,,,50,98.5,"Florida Mall, The",,,FL,"[""Macy's, Dillard's, JCPenney, Sears, H&M,"", ""Forever 21, Zara, American Girl, Dick's"", 'Sporting Goods, Crayola Experience']",,1986,,
129,677138.0,SGP,Las Vegas,,,100,98.2,"Forum Shops at Caesars, The",,,NV,"['Sporting Goods, Crayola Experience']",,1992,,
130,1926563.0,SGP,Houston,,,50.4,97.6,"Galleria, The",,,TX,"['Saks Fifth Avenue, Neiman Marcus, Nordstrom,', ""Macy's""]",2002,,,
131,1287869.0,SGP,Greenwood (Indianapolis),,,100,97.3,Greenwood Park Mall,,,IN,"[""Macy's, Von Maur, JCPenney, Sears, Dick's"", 'Sporting Goods, Barnes & Noble, Regal Cinema']",1979,,,
132,1237350.0,SGP,Greenville,,,100,97.5,Haywood Mall,,,SC,"[""Macy's, Dillard's, JCPenney, Sears, Belk""]",1998,,,
133,881980.0,SGP,Independence (Kansas City),,,100,93.4,Independence Center,,,MO,"[""Dillard's, Macy's, Sears, Dick's Sporting"", 'Goods']",1994,,,
134,1120444.0,SGP,San Antonio,,,100,98.1,Ingram Park Mall,,,TX,"[""Dillard's, Macy's, JCPenney, Sears, Bealls,"", -8]",,1979,,
135,2651631.0,SGP,King of Prussia (Philadelphia),,,100,92.2,King of Prussia,,,PA,"[""Neiman Marcus, Bloomingdale's, Nordstrom,"", ""Lord & Taylor, Macy's, JCPenney, Crate"", '& Barrel, Arhaus Furniture, The Container', ""Store, Dick's Sporting Goods, Primark""]",2003,,,
136,1089619.0,SGP,McAllen,,,100,97.4,La Plaza Mall,,,TX,"[""Macy's (9), Dillard's, JCPenney, Joe Brand""]",,1976,,
137,1097799.0,SGP,Cedar Park (Austin),,,100,98.0,Lakeline Mall,,,TX,"[""Dillard's (9), Macy's, JCPenney, Sears,"", 'AMC Theatres (6)']",,1995,,
138,1180840.0,SGP,Whitehall,,,50,97.7,Lehigh Valley Mall,,,PA,"[""Macy's, JCPenney, Boscov's, Barnes & Noble,"", ""hhgregg, Babies 'R Us""]",2003,,,
139,1558678.0,SGP,Atlanta,,,100,98.7,Lenox Square,,,GA,"[""Neiman Marcus, Bloomingdale's, Macy's""]",1998,,,
140,978034.0,SGP,Livingston (New York),,,100,96.5,Livingston Mall,,,NJ,"[""Macy's, Lord & Taylor, Sears, Barnes & Noble""]",1998,,,
141,1024171.0,SGP,Salem (Boston),,,28.2,96.2,"Mall at Rockingham Park, The",,,NH,"[""JCPenney, Sears, Macy's, Lord & Taylor,"", ""Dick's Sporting Goods, Cinemark (6)""]",1999,,,
142,1123036.0,SGP,Dublin (Columbus),,,50,96.3,"Mall at Tuttle Crossing, The",,,OH,"[""Macy's (9), JCPenney, Sears""]",2007,,,
143,1824672.0,SGP,Buford (Atlanta),,,100,99.9,Mall of Georgia,,,GA,"[""Dillard's, Macy's, JCPenney, Belk, Dick's"", ""Sporting Goods, Barnes & Noble, Haverty's"", 'Furniture, Regal Cinema, Von Maur']",,1999,,
144,812213.0,SGP,Manchester,,,56.4,91.7,"Mall of New Hampshire, The",,,NH,"[""Macy's, JCPenney, Sears, Best Buy""]",1999,,,
145,793736.0,SGP,N. Little Rock,,,100,95.6,McCain Mall,,,AR,"[""Dillard's, JCPenney, Sears, Regal Cinema""]",,1973,,
146,899798.0,SGP,Reno,,,50,98.5,Meadowood Mall,,,NV,"[""Macy's (9), Sears, JCPenney, Dick's Sporting"", 'Goods']",2007,,,
147,1333989.0,SGP,Edison (New York),,,100,97.5,Menlo Park Mall,,,NJ,"[""Nordstrom, Macy's, Barnes & Noble, AMC"", 'Dine-In Theatre']",1997,,,
148,1082555.0,SGP,Miami,,,47.8,98.6,Miami International Mall,,,FL,"[""Macy's (9), JCPenney, Sears, Kohl's""]",,1982,,
149,629654.0,SGP,Midland,,,100,98.3,Midland Park Mall,,,TX,"[""Dillard's (9), JCPenney, Sears, Bealls,"", 'Ross']",,1980,,
150,831911.0,SGP,Duluth,,,100,99.1,Miller Hill Mall,,,MN,"['JCPenney, Sears, Younkers, Barnes & Noble,', ""DSW, Dick's Sporting Goods""]",,1973,,
151,1102755.0,SGP,North Wales (Philadelphia),,,79.4,89.9,Montgomery Mall,,,PA,"[""Macy's, JCPenney, Sears, Dick's Sporting"", 'Goods, Wegmans']",2003,,,
152,1669350.0,SGP,Hurst (Dallas),,,100,98.0,North East Mall,,,TX,"[""Nordstrom, Dillard's, Macy's, JCPenney,"", ""Sears, Dick's Sporting Goods, Rave Theatre""]",,1971,,
